pathway	SRR5275058	SRR5275059	SRR5275060	SRR5275061	SRR5275062	SRR5275063	SRR5275064	SRR5275065	SRR5275066	SRR5275067	SRR5275068	SRR5275069	SRR5275070	SRR5275071	SRR5275072	SRR5275073	SRR5275074	SRR5275075	SRR5275076	SRR5275077	SRR5275078	SRR5275079	SRR5275080	SRR5275081	SRR5275082	SRR5275083	SRR5275084	SRR5275085	SRR5275086	SRR5275087	SRR5275088	SRR5275089	SRR5275090	SRR5275091	SRR5275092	SRR5275093	SRR5275094	SRR5275095	SRR5275096	SRR5275097	SRR5275098	SRR5275099	SRR5275100	SRR5275101	SRR5275102	SRR5275103	SRR5275104	SRR5275105	SRR5275106	SRR5275107	SRR5275108	SRR5275109	SRR5275110	SRR5275111	SRR5275112	SRR5275113	SRR5275114	SRR5275115	SRR5275116	SRR5275117	SRR5275118	SRR5275119	SRR5275120	SRR5275121	SRR5275122	SRR5275123	SRR5275124	SRR5275125	SRR5275126	SRR5275127	SRR5275128	SRR5275129	SRR5275130	SRR5275131	SRR5275132	SRR5275133	SRR5275134	SRR5275135	SRR5275136	SRR5275137	SRR5275138	SRR5275139	SRR5275140	SRR5275141	SRR5275142	SRR5275143	SRR5275144	SRR5275145	SRR5275146	SRR5275147	SRR5275148	SRR5275149	SRR5275150	SRR5275151	SRR5275152	SRR5275153	SRR5275154	SRR5275155	SRR5275156	SRR5275157	SRR5275158	SRR5275159	SRR5275160	SRR5275161	SRR5275383	SRR5275384	SRR5275385	SRR5275386	SRR5275387	SRR5275388	SRR5275389	SRR5275390	SRR5275391	SRR5275392	SRR5275393
ARGDEG-PWY	0.0	0.0	0.0	57.70888196428383	0.0	0.0	0.0	0.0	111.03641942254947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5034067427344433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.062286602619	0.0	0.0	130.79678141853609	0.0	0.0	0.0	0.0	0.0	0.0	27.131109340493982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.9160438466297	0.0	0.0	9.258323348807373	0.0	0.0	0.0	0.0	0.0	0.0	102.77005341688222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.671627710530295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	231.11015671573952	0.0	0.0	0.0	83.91640575950056	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARGININE-SYN4-PWY	5849.3757756404175	11776.097605370285	9620.291179037835	6209.329997530949	4291.297060274009	3649.0562400369818	6809.218892473036	6336.1162751589645	7669.489055029686	7102.570344138437	15732.821655426393	4921.011563800981	5277.494970999362	3056.1746475579107	3522.8818137511607	7363.621394887813	3751.825903185024	3845.348816172814	3347.373111753866	6724.688540592406	3008.4384533193384	4588.993107463178	1203.3226410460538	2345.7633027469274	1310.7532692058703	6896.960882042008	10201.271487906377	7827.339335815657	7455.257177732263	1772.1752229524204	1934.9550434445514	8122.6028648507045	8378.791832530436	1759.2212455349659	4875.780561017696	7316.825515827119	3613.3741231003373	8288.010303324321	6459.837589262723	9118.159878893526	7441.286127433716	3141.073548267537	3526.7782646767687	2972.413761460477	15448.24435318474	3976.4297266266085	5832.830008619136	7967.573462872406	2830.5673145487867	1795.2267088288993	4082.8510648722236	5277.952356225606	11212.898377118148	7632.738456560407	9383.0215197223	15576.712640063632	4171.264784053158	4347.614201459095	9235.120224218741	4903.162114668902	6489.956145575971	2630.1718982786188	5568.660850835876	11741.957901267022	4465.982207723638	6852.316722645605	30977.379502894608	5870.764152020269	3226.729448437383	5296.59695112177	8397.27744912784	4778.19259735745	16373.305521678485	24999.446970406334	7131.84911831316	8130.914635817033	9069.633257396134	6993.469467827349	6284.233544237063	602.1197483323791	5450.146165528167	15497.454425809152	13682.450926058353	15842.974594980766	7624.478013742829	5650.594343723021	6930.3075581032645	2321.800391740554	4100.511293053198	3784.2016986356534	3920.1493617719566	5861.836249438066	8993.727964507556	15923.299955997567	6276.235368688333	5148.47220536769	7549.759289723661	2645.5901764226096	11634.662998348409	10323.610085773245	8856.560965387436	4444.050715594172	10640.246032687572	13981.773136460255	5275.146140928518	2888.6223801664096	4361.914814195541	7232.627795201305	4718.164936399327	5106.8180237229935	7387.087819279804	7964.854315656925	6470.449653609057	3675.0310763693005	1315.9752481933474
ARGSYN-PWY	7121.14536923	12536.484476672465	3857.621437396591	5140.27727589719	5562.227692052332	5071.268990150844	6214.847753269591	9896.770600551043	5934.678495172748	7482.128753661061	12596.66305939947	9424.684385217886	3432.3168071628957	4891.40722435295	6627.52211664347	4986.4264112434375	4802.725827881719	4333.929693554148	6074.022216938722	6317.05455140424	4679.93933508851	4414.101395107077	1334.0090286879877	2477.8278465161266	5761.292079298736	4872.346787141855	6824.6837982244315	6363.264412716419	6690.059859721398	1561.2524614398214	1824.6302473726919	7948.268620619515	9699.2356756087	1347.3349785862379	4490.403560856945	6149.411841692548	3563.6887858758264	5656.397015100353	6571.109983204508	8018.4181358955375	6209.457513309619	3830.965562892599	2800.911686326237	4234.654396452257	15938.156543549196	4330.048594061521	5339.3791407049075	2687.8420935698227	3261.382834330485	3917.718182636058	4793.903210339394	5101.188708183457	10957.7632644268	8385.926213406608	9504.450219552004	17044.060809950868	5610.5389352060565	4773.782884256619	9636.318190321155	5488.531460530374	5603.7887588365675	2487.6443334052433	4676.891425194207	12316.134333254751	6157.440866327854	4172.075495488655	31264.8236504373	6180.991072368999	3403.7825222733095	4527.9435624318985	6177.090911712815	5634.579738240674	11813.276832596313	26686.428012927594	6294.242670072338	4471.444984700769	4484.446018229765	6944.964829076455	8062.422635537696	786.8648598937775	12877.12252926811	16585.563980856237	12068.111696742613	15804.230917167068	7205.929673254979	5413.889477210863	9035.16981262477	2458.9742240193655	2588.065641218431	4480.047441432145	3755.312767447253	5175.911986289556	8565.35898886578	11634.307926344334	6041.441045082097	5105.572476938013	3488.6875901036647	1925.2252487025419	12765.168892817903	9855.635035941967	7607.956163196428	5849.721982915438	8766.850449090498	12354.473982591902	4292.186383157515	4064.0088759586433	4693.070472817885	6850.921823910377	3668.2210093641474	1044.828208242858	4960.930691137644	8249.534126954217	5678.444369961714	2346.9362575055675	3172.1797705200456
ARGSYNBSUB-PWY	8047.845157636779	10959.284740096964	3122.4368538696494	5048.049372901693	5283.3423272846585	4966.140733525548	6162.688728770965	6778.849765459453	5980.498946138734	7079.685113527584	10989.32195173991	9283.52352968552	2940.381801968934	4707.441122844114	6580.3679099389465	5131.994814809233	5079.936543082183	4358.06255765282	6412.347974892461	5613.161646440984	4483.503543879655	4732.478453827753	1257.9868750572894	1948.4411208769843	5211.521202874711	4628.528778227108	6863.697015371467	6676.608751504446	5956.490264939411	1604.3767208955448	1838.8489971981041	8198.429313990584	9849.647554829819	1402.8961080937993	4585.025732311314	5688.415334593462	3728.7488458411854	5219.550262110827	5996.842161109754	8099.909908860724	6500.584636352401	3504.585224242716	2793.3162758622466	3829.5934720016194	16551.348457031243	4131.243496641113	6300.11972578227	2632.694497027974	3070.2834891737825	2085.661919848064	4633.148216591479	4635.943804555482	10013.250800596754	8546.75601009434	9038.645689190284	18919.757348539504	4921.288878054969	4772.224195963261	8897.597341631623	5223.04442952437	4547.9277303304425	2252.6892661057445	4285.921479314612	12373.54956735153	6543.507588128301	3917.4368948361252	31107.557713821974	6314.55970663062	2930.1805336400134	4324.051549539287	6081.5325795787185	5534.127018786106	11879.669548653348	27626.053874000783	7931.857646271724	4428.398915496984	4034.480662085679	7618.925366623808	8003.241594718921	678.869858603844	8198.3433720358	15218.745830141117	10994.165839583136	13298.072748121525	6300.440828917107	4921.474745820569	8502.930022423117	2425.884661122767	2320.3093341189847	4775.462879514065	3630.1942560254856	5524.920249775772	7527.541832223731	9884.812019201136	5999.972343620188	5227.355505838266	3734.850520919621	1905.2650615923574	13108.742958173816	10313.179814769752	7550.456238564579	6183.5871695656415	8006.87466241953	13097.872141639877	3045.095622322822	3940.6492008712266	4416.074424404964	6055.369787533857	3584.3118326505514	1001.0769515863947	4010.0983915034208	9135.270688862647	5137.098967115154	1829.859890728132	2870.864005175552
ARO-PWY	10404.19841617931	27148.026715814958	12024.276854885798	17891.00257922008	9708.214153046727	14053.475476750233	14874.270955623573	16018.466465732643	22236.395424695052	14012.851580821427	33034.644071848656	16638.275947841368	10730.091338466103	18553.34849891932	10895.197829571662	9411.651558418587	10209.117674068742	8598.935991814295	8711.545302383965	16630.82704692627	9497.097317542251	10925.514657120879	2876.7094276351563	6073.399187191158	7213.464654679406	15121.261758870764	17399.98064131259	21322.919833273092	12885.372829094407	3654.341052937704	3808.1849000457723	12043.267664856116	13573.811070346434	3921.69099922851	10218.96818408392	19037.85163191105	6274.199215645774	18376.160636127504	16422.40439010205	14872.345416414535	15349.794719308047	8661.298636903677	4860.781966788611	9791.944680344835	19014.475667487026	8045.569388460556	6123.730084987858	9301.404554223025	7902.585269479279	7638.323596028876	11355.081949293275	11081.670851185738	13923.191376402869	11338.138902716222	16837.987807956335	17184.911555735987	15273.831313751833	6495.981720374098	11993.999350547627	9771.484724628594	14630.388805197485	3575.592007281515	8990.069311735351	19542.44175931197	11188.39544918123	8088.1291346659855	35780.38630735304	7703.109298792818	8252.830625677405	8443.332870415828	10314.2890705273	9237.265255324884	20401.84156591275	31542.905216960542	7053.070175294209	10808.665378409278	13551.329863648552	10302.463179814833	9082.117200005274	1864.467125573224	19835.462453709366	30036.012619895737	17057.90241557563	26192.50602538325	15871.557895117565	8797.563498966803	13455.040024620079	5585.5322511648865	11763.510882503911	12202.211379604469	5215.72129333679	8440.067719527779	13366.234900300715	31251.722393351236	9759.882947163014	12300.651839488766	10603.263589488855	4978.285286493461	33565.58485832883	12564.785573824658	12054.002985794097	7936.03323050809	16919.370840077183	21373.564446868542	8119.301207472353	7414.165957596481	9944.603865577084	11450.828058005796	8993.57269786597	5567.662523573128	11080.389268243296	10687.012148102105	13879.037709347833	5436.76500237568	4784.001404074943
ASPASN-PWY	2815.0595678677932	1319.8387109938722	1402.4985472420778	6991.254522508388	4367.271172587818	6739.802109000978	7223.015306784503	14900.788209463612	2434.940185403275	7452.708298952488	22068.9753881908	5106.794090743595	5333.471640207716	3059.7425236344534	2374.09616230695	1185.8126661646	4688.245882931374	4434.89684387552	4552.181049796838	5375.00206305432	4575.745677406404	2877.046873806933	1401.0911112538918	3096.733637191078	5818.741519128327	4534.641256357563	8775.410960655347	1957.3831500209394	6144.634324072169	1697.8096368671838	1878.9929058580458	6882.072794286849	7507.656285335634	1231.6741090600651	5317.38527232233	2905.2313837112933	3389.5492070108617	4007.046311096174	9054.897892471405	8848.790337051483	6563.200116850969	4368.20011768665	2500.9044032750553	4189.77935661911	2744.579000281944	4265.828329110799	2345.4718437179654	2589.8575070882994	4032.706606583805	7321.5615445764215	3155.275115918731	8279.935205985335	6168.078197932018	4444.487943561612	8838.70226013353	4630.461435510612	12830.037941914405	2792.0649753491725	7081.258317158161	4797.535872184106	3230.112307904208	1935.9198492437774	4300.356891860775	12584.841600235399	2442.2226340600364	3518.4968914176343	15516.648332267663	4787.310007568107	4432.527898031919	4605.760926274952	4934.386038228984	5709.833638709385	11704.56701080964	5955.276423215042	3233.7895865546407	4838.940285558596	7908.702090098686	4636.548832475247	2785.466470529386	1134.1561604072954	20028.347084050183	16336.455854548962	11019.789148919766	15277.040318305348	4517.060076867657	4197.3677040478115	7611.491619407131	2412.118899735666	4786.482071774261	5040.612421599716	5023.325883305608	4318.736684905753	7099.5962888523245	7079.679844652964	2267.491194348002	5517.16818775607	2879.084269810597	1952.82688032484	14894.19867155996	5516.246798401184	5172.7635974359455	2650.2793405912143	9565.061043431795	9613.05625707652	2388.777768506618	3878.9669476076187	5966.331719634391	4676.597693694208	4990.354549093836	933.2229156527461	2897.41065494251	4654.174942268109	5946.587648496379	3304.2540053463654	3412.6172205528123
AST-PWY	0.0	30.545454545454547	33.025641025641036	385.20918716076096	14.318181818181818	135.19116330462032	26.999164112566174	447.10755860044515	1661.7931804912262	17.9582651391162	42.487550191703576	71.91534311979677	6.2920875420875415	24.69346733668342	21.169276979189014	307.64857426514016	176.37216336156843	203.23874190277505	0.7800752329375079	75.11263734632942	73.89397240377633	10.09803059609636	17.420761290046805	28.000000000000004	0.0	939.9816611920011	713.6118143112172	2130.5094909657155	66.16148039827101	178.57704111231777	129.30580724331344	275.4175354106758	0.0	129.28424950837248	361.0789672406887	1099.255589393424	216.74045083360642	747.9699267910217	378.12054124442716	330.34267327903416	514.2037581912537	253.20735540464597	91.91300440683452	280.71117823756913	72.78930374262153	70.85219041910186	97.10800197100237	3.333333333333334	140.46509014394337	0.0	17.610809690417767	31.168944720370572	19.843874185797944	125.94506431183909	0.0	19.610218503499137	90.04099912133583	191.65272042188064	35.355664750510506	22.7027027027027	41.47159740754861	4.945054945054945	11.407407407407407	869.8403408493282	502.51946859122205	105.96009364318537	174.38181273773745	28.879294809925515	93.37185988913788	21.68501643964302	0.0	25.831080409602833	22.631010894515843	530.6170453012666	55.85716182131952	32.70242656449553	0.0	205.43850249734916	11.235247836349332	5.333333333333333	55.375253549695735	53.571126866850186	0.0	8.451186309639692	1000.1110005812927	5.877777777777777	15.747856462369008	0.0	0.0	44.38788233539949	0.0	0.0	83.37958875971039	112.14806014866936	156.0872533941293	51.151640890230105	35.21665592783505	127.09663331745277	70.52252911773707	145.35861059386434	188.04985337243403	176.90728914938393	91.37152801487542	1533.3046586387	104.56200227531284	65.99586492074432	102.78637770897832	177.46059279208993	17.75878442545109	0.0	16.352921836331376	21.30863539445629	51.85185185185185	3.333333333333334	0.0
BRANCHED-CHAIN-AA-SYN-PWY	9108.122929383471	15927.357640279644	10677.51739204879	7022.041179660159	6445.034259203483	7640.857159923017	9363.431595363576	15366.014183660389	7913.947290375606	10354.813811763725	16063.048309101072	8400.948835402103	6274.860173374104	5247.7407926151345	10494.900946478738	9513.085724245644	8423.080125202856	6709.65874608379	7312.556148585058	8247.136580227749	8257.004262131406	6241.979849032516	2473.89309279999	5286.9279204998875	7751.06052807509	6499.3270933915055	8955.268496266968	9122.078334170663	7591.488547543022	2176.936373126665	2269.142507177337	10582.350287029478	12474.592869173595	1979.57940594539	5839.462086972683	6258.57891844673	4716.294219108133	6211.626874140708	9933.721780053442	11436.342963187588	8122.241861972574	7053.2557221171555	4904.322679405211	8144.603840972539	19002.967960832168	7006.419050657304	5868.525654456135	9966.03971596266	6802.540879726201	8006.730276625143	6130.111346395942	5978.64605855115	10955.704066957884	9517.2082782852	12685.676432865404	7634.427677518841	6508.249529877179	6063.6030339052695	9293.27047326593	8121.215559886636	7733.178128336562	2972.7012577565715	8504.863681275203	14504.93067861127	7781.110877884227	8194.14530115479	33049.324053042765	7906.450653522205	7487.011159364938	7512.916062630832	10424.214335394612	8908.082777187159	18292.765245839557	32358.41790057293	6841.9060627975205	10915.23598913919	9392.113576901884	8569.564484305947	10030.15931521867	1626.0818351850694	21384.173947482665	24474.101781167974	13995.72595426868	27237.4435976553	13155.40647700287	8064.0865334705295	11513.972472968087	2783.1807677061533	6055.013480191363	6027.509161710215	4606.997416654836	6838.898735045357	10712.038211968751	10311.037675108808	6138.360850214702	6958.061757267542	9086.981922131794	3512.247019873355	16951.186407698024	12577.900014027206	8084.599854285222	7430.613194223491	17215.601521680182	17551.107045877958	5824.23339482426	6786.899008163987	8076.858129536701	8548.204757127243	6755.65340319358	5795.417056067632	4362.189217687264	6240.107098839752	7603.003709653404	4288.165846465668	4223.235322680422
CALVIN-PWY	11033.833599921038	32791.52860145445	14520.431417486277	19936.23582198616	12958.402082966062	16343.200665904178	18413.090482068576	19594.331615227926	25085.093397540037	18653.57918249273	38792.36364187887	21167.299744800093	14848.185704952899	22090.55197632758	12640.262112171968	10034.084145348355	10561.151494542259	9228.15197717742	8779.496135115236	22310.070479218823	12179.557513130076	10857.222183101563	3298.74273330942	7205.70984038629	7771.966263859343	18000.299914902156	23037.192376777122	23261.162150070715	17201.34215908476	4273.8929035374895	4894.196217495927	16662.47504564972	18807.372325092536	4451.965031293689	11909.517308804196	20646.631879913148	7767.44042716727	20639.18874914288	20584.327075567948	19585.47590211043	18655.7050942722	10167.511562193553	5682.534966335827	10498.970508446408	10502.926879117671	9465.82802333933	10980.047507846944	9725.582129734566	9305.684231018451	8380.470058132125	13464.570272534022	14552.973057626336	19824.56061496041	13589.552841993893	19465.460753111824	18888.786199234448	20466.283984952068	7691.936787392481	22019.320569572235	12136.854584705008	18476.252548826116	4434.104559637739	10534.863790848038	22914.926406274182	12399.598591063246	10406.748701704677	36359.350123267825	9625.059908190457	9266.904049481762	10494.410303042807	13095.36444459333	10518.053908110825	21386.598409529157	20452.745167904526	15543.715006546397	12093.536849217617	15009.670899914363	13244.01846182472	12811.96827328042	2246.238758382711	23429.86541111902	38847.45156889265	24326.931378687717	32693.312334898583	18160.037115450163	10904.773289512124	16546.27642413215	7451.512818140875	13468.289921428795	14013.536442558052	10342.704898854608	8602.992634229196	15939.535704569184	30014.989936830934	10385.29623880837	15822.403396082495	11015.103740918436	5918.327832476761	36624.35837436954	11685.427001642309	12034.434014042607	8240.072561854473	20799.24921603218	21875.303223997245	10631.463958946655	8953.256608904561	12623.388890629529	13954.955452329952	12191.587030277518	5770.819410673738	11468.337012767724	12091.324995248364	19548.458366736468	8369.310174220545	6351.511060091833
CARNMET-PWY	18.999565028273164	53.77230769230769	69.59341160851346	633.8538305442529	10.666666666666666	139.34349480136015	29.828848530949895	214.35375722543353	170.02512230492536	37.07584	76.12776751864355	35.73469346284367	0.0	23.71563981042654	19.677127707232046	1520.9935026885842	82.37714504483262	38.492394457302844	17.07409308230464	21.473895737527535	95.14976452119309	28.078466804510622	20.20408163265306	24.770642201834864	23.833333333333332	95.95595245141396	77.86789990799991	396.1716734011715	23.578860982406947	79.73642253435177	0.0	220.5982905982906	17.216760091946608	148.54943891594326	242.60025327142253	62.116123811450535	197.61160151324088	183.56589709986326	294.6501196361867	402.29740011097306	76.70971623140584	51.319341017288906	143.0829894988918	124.10425212430592	35.33952979770366	25.56650246305419	36.642857142857146	0.0	97.61693118994025	6.281583264534682	197.81113759328358	33.15218188485515	56.80920353982301	262.621005687165	832.895098892312	31.3989309846371	300.0380709324353	360.8775139688401	72.40956651718984	87.08577695580787	39.12101910828025	15.354330708661415	89.77386815659193	851.0609146127113	146.8908714348336	178.40396248731432	130.14084507042253	137.01522079488203	159.69048494821413	141.99504491555874	14.648677715984899	49.32741458165187	55.454694711525256	35.03987566176113	48.21570482497635	29.90990089098008	0.0	315.96768382734325	37.12489660876758	12.929156908665105	89.60239995714363	463.0572426133117	0.0	7.054096073775745	124.93702770780855	244.04907808513644	117.74986648079323	0.0	0.0	25.812048192771087	1.1994827957761653	0.0	123.16446911866758	16.927152317880797	414.8067538430083	146.1919005983421	43.825671964341986	147.8413678461173	38.43349100014982	414.31280160140915	239.18429003021149	261.6043498052752	124.0137744077794	1471.4778019649941	15.50561797752809	0.0	130.17488076311605	25.916561314791398	61.81976408360336	0.0	32.5367088607595	23.507901138937655	19.01298701298701	15.824892099671334	9.562185665337527
CATECHOL-ORTHO-CLEAVAGE-PWY	226.5699039487727	31.903177004538577	27.666098807495743	343.35419592193557	10.644931227712684	145.82457088795783	25.25403624382208	411.38766728731235	1384.6469769104826	22.50338983050848	48.56501573203248	69.13331950101579	0.0	14.64521507656755	80.0	497.8002940522241	339.9563881483258	234.51209549813436	5.460727632828485	51.33609333835153	235.6535225328009	16.944827586206895	14.451268357810413	62.34035656401945	11.0	421.5048456288158	646.1436067993936	2141.6099254224578	71.53128390596746	145.36927244142217	110.34898874687565	206.9848923499113	0.0	120.0983606557377	350.3928314619171	805.2193176107644	156.2348371932279	821.5762275132527	302.69432158005225	239.75973030953108	395.4422005441494	204.77424230407993	102.31211620698132	225.09631949882538	78.54108982756789	96.99569583931134	104.59914439626806	3.976608187134503	304.0942827900882	0.0	11.099144756729219	22.235162374020156	12.762330823139234	138.60074259496423	0.0	17.176960444136018	89.19765897950485	141.14858832237178	55.83848320177701	19.43767106245335	31.546902654867253	4.7378640776699035	10.394253790901836	444.34012612386715	381.8230484207875	109.25809070143535	185.3723876928388	24.891990745807174	404.07648951895135	0.0	0.0	33.10122776732548	17.53502522162348	815.5591174603034	59.617141640560845	70.0310421286031	0.0	199.65604021612302	9.111864406779661	6.345705196182396	80.36315320070621	105.06764053689251	0.0	14.810781257686482	1351.8285331547222	0.0	11.959731543624162	0.0	0.0	37.02632039351363	0.0	0.0	73.61210592686002	60.81987577639752	95.06935523136691	61.37807516017693	29.16790566521405	100.15267175572517	48.41876208897486	137.70164372525107	140.76202078953054	315.84823437875923	101.38844418505465	1239.7621131746755	214.1034749034749	105.4031220580896	111.35585214233195	191.14392154052697	16.48141592920354	0.0	26.428152922220594	13.784421715184893	71.5811279714123	5.473430630033844	0.0
CHLOROPHYLL-SYN	24.515101381350753	22.09546542433951	93.17028750101206	581.7958214390483	55.63529889958409	110.99874096662157	65.20210924089407	268.488004339793	1637.8819878488694	14.335553640887262	163.10333193914994	186.1417844285105	0.0	94.99232268565383	42.483498503359044	1004.3628893670012	198.47326026171635	152.81954252254684	201.14351037485505	186.1876082833129	173.3026368466552	0.0	19.87596564198559	0.0	0.0	1112.1643036970142	969.9295329404105	1693.7765375321105	164.6526311239593	117.46715111792352	162.26569048034628	51.976793921851836	0.0	102.53100598039285	214.68496537928664	1253.8376053695333	150.46218230749662	969.4993988968371	762.4253661970982	532.2463056148213	834.3116226817579	177.904738601324	36.0890530337948	533.986604798275	46.47604120264598	34.15534837729745	86.66067099655088	0.0	53.93130594181724	0.0	186.24218508202213	129.23298934552713	58.344541738497455	786.3526126011599	51.16567845968019	15.09853740539175	73.10727956737126	314.2514236827516	60.46784129894393	35.62680848337404	135.69481804449507	23.897969644270407	14.041388360162657	344.368378561714	393.55975449467104	89.64953548947038	162.94021471693014	29.1052689608155	66.3491243556242	0.0	62.35914730295252	20.345853264345713	48.56009304804197	321.0480124563198	42.08632622428259	40.189747903143335	0.0	202.16466022637175	25.37987798643654	22.08915917673263	117.97957762959501	65.79722439009174	0.0	0.0	1083.4416083744134	0.0	54.85641486699621	0.0	0.0	51.24808328332531	8.572647283759768	11.21882576949962	208.3162406412424	140.09279245680364	114.50388553814962	65.4785465517459	55.67515813180214	198.96030430609073	194.73219548799304	266.5359330972189	475.7047457056759	333.1160631530466	101.05412931215399	929.6167207265419	80.37094785051006	210.46873086766152	0.0	102.66651556838669	31.166237422837927	0.0	0.0	31.20008100414026	100.19786996999402	0.0	31.83029803258022
CITRULBIO-PWY	6481.43158002977	6180.2865324958375	2041.2050524987555	3474.7552225404097	3064.6056969116626	2375.887827914852	2649.6375299943634	3437.276717109644	10100.677127471494	2725.6256495210982	3527.955509509179	5329.620928430118	1172.2501813861143	2766.209868989363	3681.248777135809	2689.9084770961135	3878.229867330359	4096.274516073642	3967.1688483221187	3736.2579004820595	2375.745451118161	5359.004392805078	639.4624823793192	1012.4454400505027	1574.986085835293	6377.446342050772	8962.881930271107	9452.947525887026	3043.1673051617036	1992.9916225545246	1772.2871450926486	4741.7770628652	777.2768299392335	1941.213355799415	5293.6322923713315	6888.553096402382	3180.409031976009	8550.508603792696	5657.996284358209	5960.895070190587	6838.30192683068	2382.6344795333775	553.6207002970189	2357.3519435413778	1367.9463712871443	570.8346885217385	906.5723527906056	199.56283531830894	1463.156608875569	298.71143438980494	1212.401578327607	1993.6080275408378	4694.329964739916	2722.0120623663734	1039.6407054922367	1237.3945966844792	1619.16684443093	1505.4403649747005	3082.53627677298	1238.9337730853138	3699.955151354487	594.2159774091281	409.03842337041607	4054.736405610693	5462.514900928574	1246.1165241478361	5464.879416782549	748.1215722605585	1233.7443847950844	585.4390934351557	989.6843126284532	1423.4488606627708	1444.9341832000941	2414.183253729017	792.2185817036554	328.2052751636983	1281.5178968052828	3782.707206664167	680.0825768430002	203.87472879517256	1072.5508890567423	2560.956917277853	3903.720557048547	3009.6073418508217	5776.297104239635	308.2710530744914	4646.856600411983	1174.432808214554	69.78918654810154	802.0096737571038	255.03702271637397	250.22462678699603	3409.4783881011103	2648.7543090066492	1651.0624397073605	2840.1414731480736	1699.7072438633913	840.0909103825857	985.5260948795323	2139.7877874248998	1629.3071646756866	1657.0934077033196	907.0498560164392	8090.167054317657	2241.04288307963	2542.9290979819407	947.0683946509101	2562.115815484509	480.9696368867741	201.57861772563498	1676.6785866178618	1245.3950405351752	3096.7742328540803	1070.004384133173	197.35055950123322
COA-PWY	9831.485229401076	25275.953218937106	12275.75250117867	17227.104918881712	9539.09968447444	14262.521816102808	14883.724882831868	16269.547112092712	21436.498133028563	14202.655153191105	29813.506784121488	18328.459463240953	12222.474900648816	19489.42220936374	10587.504573050328	9173.9159442036	10247.272365805966	8569.101329724635	8197.693115720369	17840.565374453945	10077.010183284632	10816.961800209494	2868.678746922346	6047.460652559349	7025.863904417403	14815.287651963288	18936.55848709184	20468.26268728894	13875.91277349454	3502.3254514694445	3688.1515740395166	10152.996321592847	11910.975176079011	3750.615002492838	9633.114956006579	18621.769319424384	6295.771808129985	18420.071013474368	16867.854727089034	14359.804672925766	15226.391362440212	9054.726555894626	4883.6238808148455	9447.905516558025	17342.906766538963	8090.022964771987	7057.947966991514	9099.26280714316	8201.643198180367	7424.511354912368	11355.771750930364	13673.995246975632	13855.676506941485	10912.376189543671	16331.295110452962	16859.82913903576	14376.626975195853	6622.16739968595	17269.473132855313	9539.553776148015	14397.237652195858	3475.081979865128	8695.547738326848	17780.44055080551	10211.861690560783	8873.15708715445	33690.61330380459	8181.752400286795	8312.179601308599	8767.15848306699	9261.370766390895	8435.789483356051	18638.04907792853	28793.39708200175	10292.595569219655	10426.98055181444	12322.51225155165	10407.997320441576	8357.643504517055	1922.9986954153376	20954.328538427675	29640.342887871888	19434.330666159392	25133.240917384977	14853.15271127752	9092.860235932727	12219.825776539135	6229.187592672842	9445.187910267567	12075.718661822932	5612.268421920252	7793.32505657989	11813.523891040444	27950.38031810272	10167.327111761871	12407.776270449898	10348.982614935598	4993.832952553674	32087.260813868474	11507.09788605151	11497.278975770385	7034.988460856373	16589.796301076694	19204.253826768127	7781.975566048996	7377.768455285299	10645.64733178909	10416.744603373696	9730.727494272796	5483.805979783194	11233.917229116003	10792.548954505002	14838.355525675717	6472.630140733335	4841.1665749874055
